0x00000000,global_tags
0x00003B03,levels\multi\s3d_turf\shaders\turf_building_block_06
0x00003B04,levels\multi\s3d_turf\shaders\lights\lamp_03_wide_yelow
0x00003B05,levels\multi\deadlock\shaders\deadlock_switch
0x00003B06,levels\multi\s3d_turf\shaders\unsc_ship_16
0x00003B07,levels\multi\s3d_turf\shaders\unsc_ship_20
0x00003B08,levels\multi\s3d_avalanche\shaders\av_banners_02
0x00003B09,levels\multi\s3d_turf\shaders\unsc_stripes_01
0x00003B0A,levels\multi\s3d_turf\shaders\d40_reactor_07
0x00003B0B,levels\multi\s3d_turf\shaders\turf_metal_01_c
0x00003B0C,levels\multi\s3d_turf\shaders\unsc_road_01
0x00003B0D,levels\multi\s3d_turf\shaders\d40_reactor_05
0x00003B0E,levels\multi\s3d_avalanche\shaders\glass_floor_01
0x00003B0F,levels\multi\s3d_turf\shaders\unsc_panel_07
0x00003B10,levels\multi\s3d_turf\shaders\unsc_metal_floor_06
0x00003B11,levels\multi\s3d_turf\shaders\unsc_metal_floor_07
0x00003B12,levels\multi\s3d_turf\shaders\unsc_panel_single_02
0x00003B13,levels\multi\s3d_turf\shaders\turf_building_block_09
0x00003B14,levels\multi\s3d_turf\shaders\unsc_garage_01
0x00003B15,levels\multi\s3d_avalanche\shaders\wispy_snow2_sh
0x00003B16,levels\multi\cyberdyne\shaders\cyberdyne_wall_metal_b
0x00003B17,levels\multi\s3d_avalanche\shaders\av_building_block_12
0x00003B18,levels\multi\s3d_turf\shaders\turf_rooms_01
0x00003B19,levels\multi\s3d_turf\shaders\turf_farplane_04
0x00003B1A,levels\multi\s3d_turf\shaders\turf_column_01
0x00003B1B,levels\multi\s3d_turf\shaders\turf_building_block_02
0x00003B1C,levels\multi\s3d_avalanche\shaders\av_building_block_13
0x00003B1D,levels\multi\deadlock\shaders\deadlock_concrete_new_a
0x00003B1E,levels\multi\s3d_avalanche\shaders\base_marks_01
0x00003B1F,levels\multi\s3d_avalanche\shaders\ray_long_holo
0x00003B20,levels\multi\s3d_avalanche\decorators\outskirts_thick_grass\outskirts_thick_grass_cheap
0x00003B21,levels\multi\s3d_avalanche\decorators\burntgrass\burntgrass_short
0x00003B22,levels\multi\s3d_avalanche\decorators\av_flower_red\av_flower_red
0x00003B23,levels\multi\s3d_avalanche\decorators\grass_clumps\grass_clumps
0x00003B24,levels\multi\s3d_avalanche\decorators\halo_rocks\halo_rocks
0x00003B25,levels\multi\s3d_avalanche\decorators\rocks\rocks_long_fade
0x00003B26,levels\multi\s3d_avalanche\decorators\rocks\rocks_out
0x00003B27,levels\multi\s3d_avalanche\decorators\tree_boundary\tree_boundary
0x00003B28,levels\multi\s3d_avalanche\bitmaps\zan_cliffs_a_dif
0x00003B29,levels\multi\zanzibar\bitmaps\zan_cliffs_detail_dif
0x00003B2A,levels\multi\s3d_avalanche\bitmaps\zan_cliffs_a_zbump
0x00003B2B,levels\multi\zanzibar\bitmaps\zan_cliffs_detail_bump
0x00003B2C,levels\multi\s3d_avalanche\bitmaps\av_cliff_blend_01
0x00003B2D,levels\multi\s3d_avalanche\bitmaps\t_cliff_16
0x00003B2E,levels\multi\s3d_avalanche\bitmaps\t_cliff_16_zbump
0x00003B2F,levels\multi\zanzibar\bitmaps\zan_cliffs_a_bump
0x00003B30,shaders\terrain_templates\_0_0_1_1_1_0
0x00003B31,shaders\terrain_templates\_0_0_1_1_1_0
0x00003B32,shaders\terrain_templates\_0_0_1_1_1_0
0x00003B33,levels\multi\s3d_avalanche\bitmaps\t_cliff_04_far
0x00003B34,levels\multi\s3d_avalanche\bitmaps\av_cliff_blend_04
0x00003B35,levels\multi\s3d_avalanche\bitmaps\t_cliff_04
0x00003B36,levels\multi\s3d_avalanche\bitmaps\av_cliff_blend_02
0x00003B37,levels\multi\s3d_avalanche\bitmaps\t_cliff_07
0x00003B38,levels\multi\s3d_turf\bitmaps\turf_metal_01
0x00003B39,levels\multi\s3d_turf\bitmaps\turf_metal_01_zbump
0x00003B3A,levels\multi\s3d_turf\bitmaps\unsc_ship_02
0x00003B3B,levels\multi\s3d_turf\bitmaps\unsc_ship_02_zbump
0x00003B3C,levels\multi\s3d_turf\bitmaps\unsc_panel_single_01
0x00003B3D,levels\multi\s3d_turf\bitmaps\unsc_panel_single_01_zbump
0x00003B3E,levels\multi\s3d_turf\bitmaps\unsc_ship_04
0x00003B3F,levels\multi\s3d_turf\bitmaps\unsc_ship_04_zbump
0x00003B40,levels\dlc\docks\bitmaps\metal\metal_detail_a
0x00003B41,levels\multi\s3d_turf\bitmaps\turf_metal_07
0x00003B42,levels\multi\s3d_turf\bitmaps\turf_metal_07_zbump
0x00003B43,levels\multi\s3d_turf\bitmaps\turf_metal_03
0x00003B44,levels\multi\s3d_turf\bitmaps\turf_metal_03_zbump
0x00003B45,levels\multi\s3d_turf\bitmaps\turf_metal_03_hm
0x00003B46,levels\multi\s3d_turf\bitmaps\unsc_ship_21
0x00003B47,levels\multi\s3d_turf\bitmaps\unsc_ship_21_zbump
0x00003B48,levels\multi\s3d_turf\bitmaps\unsc_ship_21_sf
0x00003B49,levels\multi\s3d_turf\bitmaps\turf_vent_01
0x00003B4A,levels\multi\s3d_turf\bitmaps\turf_vent_01_zbump
0x00003B4B,levels\multi\s3d_turf\bitmaps\turf_vent_01_sf
0x00003B4C,levels\multi\s3d_turf\bitmaps\turf_building_block_08
0x00003B4D,levels\multi\s3d_turf\bitmaps\turf_building_block_08_zbump
0x00003B4E,levels\multi\s3d_turf\bitmaps\turf_door_02
0x00003B4F,levels\multi\s3d_turf\bitmaps\turf_door_02_zbump
0x00003B50,levels\multi\s3d_turf\bitmaps\turf_building_block_04
0x00003B51,levels\multi\s3d_turf\bitmaps\turf_building_block_04_zbump
0x00003B52,levels\multi\s3d_turf\bitmaps\turf_building_block_10
0x00003B53,levels\multi\s3d_turf\bitmaps\turf_building_block_10_zbump
0x00003B54,levels\multi\s3d_turf\bitmaps\a10_cryo_base
0x00003B55,levels\multi\s3d_turf\bitmaps\a10_cryo_base_zbump
0x00003B56,levels\multi\s3d_turf\bitmaps\a10_cryo_base_spec
0x00003B57,shaders\shader_templates\_0_1_1_2_1_2_0_0_0_0_0_0
0x00003B58,shaders\shader_templates\_0_1_1_2_1_2_0_0_0_0_0
0x00003B59,shaders\shader_templates\_0_1_1_2_1_2_0_0_0_0_0
0x00003B5A,levels\multi\s3d_turf\bitmaps\unsc_metal_floor_06_a
0x00003B5B,levels\multi\s3d_turf\bitmaps\unsc_metal_floor_06_a_zbump
0x00003B5C,levels\multi\s3d_turf\bitmaps\unsc_panel_indus_06
0x00003B5D,levels\multi\s3d_turf\bitmaps\unsc_panel_indus_06_zbump
0x00003B5E,levels\multi\s3d_turf\bitmaps\turf_building_block_13
0x00003B5F,levels\multi\s3d_turf\bitmaps\turf_building_block_13_zbump
0x00003B60,levels\multi\s3d_turf\bitmaps\turf_building_block_03
0x00003B61,levels\multi\s3d_turf\bitmaps\turf_building_block_03_zbump
0x00003B62,levels\multi\deadlock\bitmaps\deadlock_metal_dif
0x00003B63,levels\multi\s3d_avalanche\bitmaps\av_stones_01_sp
0x00003B64,levels\multi\s3d_avalanche\bitmaps\t_cliff_05_parallax
0x00003B65,shaders\shader_templates\_0_2_0_2_1_0_0_0_1_0_0_0
0x00003B66,shaders\shader_templates\_0_2_0_2_1_0_0_0_1_0_0
0x00003B67,shaders\shader_templates\_0_2_0_2_1_0_0_0_1_0_0
0x00003B68,levels\multi\s3d_avalanche\bitmaps\t_cliff_01
0x00003B69,shaders\shader_templates\_0_2_0_1_2_0_0_0_1_0_0_0
0x00003B6A,shaders\shader_templates\_0_2_0_1_2_0_0_0_1_0_0
0x00003B6B,shaders\shader_templates\_0_2_0_1_2_0_0_0_1_0_0
0x00003B6C,levels\multi\s3d_turf\bitmaps\turf_metal_06
0x00003B6D,levels\multi\s3d_turf\bitmaps\turf_metal_06_zbump
0x00003B6E,levels\multi\s3d_turf\bitmaps\turf_metal_01_a
0x00003B6F,levels\multi\s3d_turf\bitmaps\turf_metal_04
0x00003B70,levels\multi\s3d_turf\bitmaps\turf_metal_04_zbump
0x00003B71,levels\multi\s3d_turf\bitmaps\turf_metal_01_b
0x00003B72,levels\multi\s3d_turf\bitmaps\turf_metal_02
0x00003B73,levels\multi\s3d_turf\bitmaps\turf_metal_02_zbump
0x00003B74,levels\multi\s3d_turf\bitmaps\unsc_ship_05
0x00003B75,levels\multi\s3d_turf\bitmaps\unsc_ship_05_zbump
0x00003B76,levels\multi\s3d_avalanche\bitmaps\cyber_glass
0x00003B77,shaders\shader_templates\_0_1_0_0_1_2_0_3_0_0_0_0
0x00003B78,shaders\shader_templates\_0_1_0_0_1_2_0_3_0_0_0
0x00003B79,shaders\shader_templates\_0_1_0_0_1_2_0_3_0_0_0
0x00003B7A,levels\multi\s3d_avalanche\bitmaps\av_building_block_11
0x00003B7B,levels\multi\s3d_avalanche\bitmaps\av_building_block_11_zbump
0x00003B7C,levels\multi\s3d_turf\bitmaps\turf_tank_01
0x00003B7D,levels\multi\s3d_turf\bitmaps\turf_tank_01_zbump
0x00003B7E,levels\multi\s3d_turf\bitmaps\unsc_outpost_02
0x00003B7F,levels\multi\s3d_turf\bitmaps\unsc_outpost_02_zbump
0x00003B80,levels\multi\s3d_turf\bitmaps\turf_gates_01
0x00003B81,levels\multi\s3d_turf\bitmaps\turf_gates_01_zbump
0x00003B82,levels\multi\s3d_turf\bitmaps\turf_gates_01_sf
0x00003B83,levels\multi\s3d_turf\bitmaps\turf_building_block_07
0x00003B84,levels\multi\s3d_turf\bitmaps\turf_building_block_07_zbump
0x00003B85,levels\multi\s3d_avalanche\bitmaps\av_building_block_08
0x00003B86,levels\multi\s3d_avalanche\bitmaps\av_building_block_08_zbump
0x00003B87,levels\multi\s3d_turf\bitmaps\unsc_metal_trim_01
0x00003B88,levels\multi\s3d_turf\bitmaps\unsc_metal_trim_01_zbump
0x00003B89,levels\multi\s3d_turf\bitmaps\unsc_metal_diam_01
0x00003B8A,levels\multi\s3d_turf\bitmaps\unsc_metal_diam_01_zbump
0x00003B8B,levels\multi\s3d_avalanche\bitmaps\av_building_block_05
0x00003B8C,levels\multi\s3d_avalanche\bitmaps\av_building_block_05_zbump
0x00003B8D,levels\multi\s3d_avalanche\bitmaps\av_building_block_07
0x00003B8E,levels\multi\s3d_avalanche\bitmaps\av_building_block_07_zbump
0x00003B8F,levels\multi\s3d_avalanche\bitmaps\av_building_block_01
0x00003B90,levels\multi\s3d_avalanche\bitmaps\av_building_block_01_zbump
0x00003B91,levels\multi\s3d_turf\bitmaps\turf_window_01
0x00003B92,levels\multi\s3d_turf\bitmaps\turf_farplane_04_zbump
0x00003B93,levels\multi\s3d_turf\bitmaps\turf_farplane_04_dif
0x00003B94,levels\multi\s3d_avalanche\bitmaps\av_building_block_06
0x00003B95,levels\multi\s3d_avalanche\bitmaps\av_building_block_06_zbump
0x00003B96,levels\multi\s3d_avalanche\bitmaps\av_building_block_04
0x00003B97,levels\multi\s3d_avalanche\bitmaps\av_building_block_04_zbump
0x00003B98,levels\multi\s3d_avalanche\bitmaps\av_building_block_03
0x00003B99,levels\multi\s3d_avalanche\bitmaps\av_building_block_03_zbump
0x00003B9A,levels\multi\s3d_turf\bitmaps\turf_building_block_01
0x00003B9B,levels\multi\s3d_turf\bitmaps\turf_building_block_01_zbump
0x00003B9C,levels\multi\s3d_turf\bitmaps\turf_building_block_01_sf
0x00003B9D,levels\multi\s3d_avalanche\bitmaps\av_building_block_09
0x00003B9E,levels\multi\s3d_avalanche\bitmaps\av_building_block_09_zbump
0x00003B9F,levels\multi\s3d_avalanche\bitmaps\av_building_block_10
0x00003BA0,levels\multi\s3d_avalanche\bitmaps\av_building_block_10_zbump
0x00003BA1,levels\multi\s3d_turf\bitmaps\turf_building_block_11
0x00003BA2,levels\multi\s3d_turf\bitmaps\turf_building_block_11_zbump
0x00003BA3,levels\multi\s3d_avalanche\bitmaps\av_building_block_02
0x00003BA4,levels\multi\s3d_avalanche\bitmaps\av_building_block_02_zbump
0x00003BA5,levels\multi\s3d_avalanche\bitmaps\t_cliff_05
0x00003BA6,levels\multi\s3d_avalanche\bitmaps\t_cliff_05_bump
0x00003BA7,levels\multi\deadlock\bitmaps\deadlock_cliff_rock_detail
0x00003BA8,levels\multi\deadlock\bitmaps\deadlock_cliff_rock_bump_detail
0x00003BA9,levels\multi\s3d_avalanche\bitmaps\t_cliff_20
0x00003BAA,levels\multi\s3d_avalanche\bitmaps\t_cliff_20_bump
0x00003BAB,levels\multi\s3d_avalanche\bitmaps\avalance_rock2_blend
0x00003BAC,levels\multi\s3d_avalanche\bitmaps\t_cliff_21
0x00003BAD,levels\multi\s3d_avalanche\bitmaps\t_cliff_21_bump
0x00003BAE,levels\multi\s3d_avalanche\bitmaps\ter_sand_01
0x00003BAF,levels\multi\s3d_avalanche\bitmaps\ter_sand_01_bump
0x00003BB0,shaders\terrain_templates\_0_0_1_1_1_2
0x00003BB1,shaders\terrain_templates\_0_0_1_1_1_2
0x00003BB2,shaders\terrain_templates\_0_0_1_1_1_2
0x00003BB3,levels\multi\s3d_avalanche\bitmaps\av_cliff_blend_03
0x00003BB4,levels\multi\s3d_avalanche\bitmaps\t_cliff_03
0x00003BB5,levels\multi\zanzibar\bitmaps\zan_cliffs_b_bump
0x00003BB6,levels\multi\s3d_avalanche\bitmaps\av_ground_blend_overlay
0x00003BB7,levels\multi\s3d_avalanche\bitmaps\avalance_ground_blend
0x00003BB8,levels\multi\s3d_avalanche\bitmaps\t_ground_01
0x00003BB9,levels\multi\s3d_avalanche\bitmaps\sand_01
0x00003BBA,levels\multi\s3d_avalanche\bitmaps\t_ground_01_zbump
0x00003BBB,levels\multi\s3d_avalanche\bitmaps\sand_01_zbump
0x00003BBC,levels\multi\s3d_avalanche\bitmaps\t_ground_08
0x00003BBD,levels\multi\s3d_avalanche\bitmaps\t_ground_08_zbump
0x00003BBE,levels\multi\s3d_avalanche\bitmaps\t_gravel_02
0x00003BBF,levels\multi\s3d_avalanche\bitmaps\t_gravel_02_zbump
0x00003BC0,shaders\terrain_templates\_0_0_0_0_0_1
0x00003BC1,shaders\terrain_templates\_0_0_0_0_0_1
0x00003BC2,shaders\terrain_templates\_0_0_0_0_0_1
0x00003BC3,levels\multi\s3d_turf\bitmaps\unsc_ship_23
0x00003BC4,levels\multi\s3d_turf\bitmaps\unsc_ship_23_zbump
0x00003BC5,levels\shared\bitmaps\test_maps\gray_50
0x00003BC6,levels\multi\s3d_turf\bitmaps\under_metal_wall_08
0x00003BC7,levels\multi\s3d_turf\bitmaps\under_metal_wall_08_zbump
0x00003BC8,levels\multi\s3d_turf\bitmaps\turf_door_01
0x00003BC9,levels\multi\s3d_turf\bitmaps\turf_door_01_zbump
0x00003BCA,levels\multi\s3d_turf\bitmaps\unsc_metal_panel_01
0x00003BCB,levels\multi\s3d_turf\bitmaps\unsc_metal_panel_01_zbump
0x00003BCC,levels\multi\s3d_turf\bitmaps\unsc_stripes_02
0x00003BCD,levels\multi\s3d_turf\bitmaps\unsc_stripes_02_zbump
0x00003BCE,levels\multi\s3d_turf\bitmaps\turf_metal_11
0x00003BCF,levels\multi\s3d_turf\bitmaps\turf_metal_11_zbump
0x00003BD0,levels\multi\s3d_turf\bitmaps\unsc_panel_indus_02
0x00003BD1,levels\multi\s3d_turf\bitmaps\unsc_panel_indus_02_zbump
0x00003BD2,levels\multi\s3d_turf\bitmaps\unsc_floor_panels_01
0x00003BD3,levels\multi\s3d_turf\bitmaps\unsc_floor_panels_01_zbump
0x00003BD4,levels\multi\s3d_turf\bitmaps\turf_swinging_door_01
0x00003BD5,levels\multi\s3d_turf\bitmaps\turf_swinging_door_01_zbump
0x00003BD6,levels\multi\s3d_turf\bitmaps\hb_door_road_blast
0x00003BD7,levels\multi\s3d_turf\bitmaps\hb_door_road_blast_zbump
0x00003BD8,levels\solo\020_base\bitmaps\hb_door_road_blast_parallax
0x00003BD9,shaders\shader_templates\_0_1_0_1_1_2_0_0_2_0_0_0
0x00003BDA,shaders\shader_templates\_0_1_0_1_1_2_0_0_2_0_0
0x00003BDB,shaders\shader_templates\_0_1_0_1_1_2_0_0_2_0_0
0x00003BDC,levels\multi\s3d_turf\bitmaps\turf_tent_01
0x00003BDD,levels\multi\s3d_turf\bitmaps\turf_tent_01_zbump
0x00003BDE,levels\multi\s3d_turf\bitmaps\turf_tent_01_sf
0x00003BDF,levels\multi\s3d_turf\bitmaps\turf_metal_08
0x00003BE0,levels\multi\s3d_turf\bitmaps\turf_metal_08_zbump
0x00003BE1,levels\multi\s3d_turf\bitmaps\turf_metal_08_sf
0x00003BE2,levels\multi\s3d_turf\bitmaps\turf_metal_09
0x00003BE3,levels\multi\s3d_turf\bitmaps\turf_metal_09_zbump
0x00003BE4,levels\multi\s3d_turf\bitmaps\turf_building_block_05
0x00003BE5,levels\multi\s3d_turf\bitmaps\turf_building_block_05_zbump
0x00003BE6,levels\multi\s3d_turf\bitmaps\unsc_ship_01
0x00003BE7,levels\multi\s3d_turf\bitmaps\unsc_ship_01_zbump
0x00003BE8,levels\multi\s3d_turf\bitmaps\unsc_panel_indus_05
0x00003BE9,levels\multi\s3d_turf\bitmaps\unsc_panel_indus_05_zbump
0x00003BEA,levels\multi\s3d_turf\bitmaps\unsc_metal_02
0x00003BEB,levels\multi\s3d_turf\bitmaps\unsc_metal_02_zbump
0x00003BEC,levels\multi\s3d_avalanche\bitmaps\av_water
0x00003BED,levels\multi\zanzibar\sky\bitmaps\water_bump_large
0x00003BEE,shaders\shader_templates\_0_2_0_1_1_2_0_3_0_0_0_0
0x00003BEF,shaders\shader_templates\_0_2_0_1_1_2_0_3_0_0_0
0x00003BF0,shaders\shader_templates\_0_2_0_1_1_2_0_3_0_0_0
0x00003BF1,levels\multi\s3d_avalanche\bitmaps\av_farlpane_01
0x00003BF2,levels\multi\s3d_avalanche\bitmaps\av_farlpane_01_zbump
0x00003BF3,levels\multi\s3d_avalanche\bitmaps\av_far_island_blend_01
0x00003BF4,levels\multi\riverworld\bitmaps\riverworld_ground_pebble
0x00003BF5,levels\multi\s3d_avalanche\bitmaps\avalanche_grass
0x00003BF6,levels\multi\s3d_avalanche\decals\avalanche_grass_decal_zbump
0x00003BF7,levels\multi\s3d_turf\bitmaps\unsc_ship_11
0x00003BF8,levels\multi\s3d_turf\bitmaps\unsc_ship_11_zbump
0x00003BF9,levels\multi\s3d_turf\bitmaps\unsc_metal_ramp_01
0x00003BFA,levels\multi\s3d_turf\bitmaps\unsc_metal_ramp_01_zbump
0x00003BFB,levels\multi\s3d_turf\bitmaps\lig_ray_cone2
0x00003BFC,levels\multi\s3d_turf\bitmaps\turf_banners_01
0x00003BFD,shaders\halogram_templates\_0_8_1_0_0_1_0_0_0
0x00003BFE,shaders\halogram_templates\_0_8_1_0_0_1_0
0x00003BFF,shaders\halogram_templates\_0_8_1_0_0_1_0
0x00003C00,levels\multi\s3d_turf\bitmaps\turf_building_block_06
0x00003C01,levels\multi\s3d_turf\bitmaps\turf_building_block_06_zbump
0x00003C02,objects\levels\multi\deadlock\bitmaps\deadlock_switch
0x00003C03,objects\levels\multi\deadlock\bitmaps\deadlock_switch_bump
0x00003C04,levels\multi\s3d_turf\bitmaps\unsc_ship_16
0x00003C05,levels\multi\s3d_turf\bitmaps\unsc_ship_15_zbump
0x00003C06,levels\multi\s3d_turf\bitmaps\unsc_ship_20
0x00003C07,levels\multi\s3d_turf\bitmaps\unsc_ship_20_zbump
0x00003C08,levels\multi\s3d_turf\bitmaps\unsc_ship_20_sf
0x00003C09,levels\multi\s3d_avalanche\bitmaps\av_banners_02
0x00003C0A,levels\multi\s3d_turf\bitmaps\unsc_stripes_01
0x00003C0B,shaders\shader_templates\_0_0_0_1_1_2_0_0_0_0_0_0
0x00003C0C,shaders\shader_templates\_0_0_0_1_1_2_0_0_0_0_0
0x00003C0D,shaders\shader_templates\_0_0_0_1_1_2_0_0_0_0_0
0x00003C0E,levels\multi\s3d_turf\bitmaps\d40_reactor_07
0x00003C0F,levels\multi\s3d_turf\bitmaps\d40_reactor_07_zbump
0x00003C10,levels\multi\s3d_turf\bitmaps\unsc_road_01
0x00003C11,levels\multi\s3d_turf\bitmaps\unsc_road_01_zbump
0x00003C12,levels\multi\s3d_turf\bitmaps\d40_reactor_05
0x00003C13,levels\multi\s3d_turf\bitmaps\d40_reactor_05_zbump
0x00003C14,levels\multi\s3d_turf\bitmaps\unsc_panel_07
0x00003C15,levels\multi\s3d_turf\bitmaps\unsc_panel_07_zbump
0x00003C16,levels\multi\s3d_turf\bitmaps\unsc_metal_floor_06
0x00003C17,levels\multi\s3d_turf\bitmaps\unsc_metal_floor_06_zbump
0x00003C18,levels\multi\s3d_turf\bitmaps\unsc_metal_floor_07
0x00003C19,levels\multi\s3d_turf\bitmaps\unsc_metal_floor_07_zbump
0x00003C1A,levels\multi\s3d_turf\bitmaps\unsc_panel_single_02
0x00003C1B,levels\multi\s3d_turf\bitmaps\unsc_panel_single_02_zbump
0x00003C1C,levels\multi\s3d_turf\bitmaps\turf_building_block_09
0x00003C1D,levels\multi\s3d_turf\bitmaps\turf_building_block_09_zbump
0x00003C1E,levels\multi\s3d_turf\bitmaps\unsc_garage_01
0x00003C1F,levels\multi\s3d_turf\bitmaps\unsc_garage_01_zbump
0x00003C20,levels\solo\100_citadel\bitmaps\nature\wispy_snow_area
0x00003C21,shaders\halogram_templates\_6_1_3_0_0_0_1_0_0
0x00003C22,shaders\halogram_templates\_6_1_3_0_0_0_1
0x00003C23,shaders\halogram_templates\_6_1_3_0_0_0_1
0x00003C24,levels\multi\deadlock\bitmaps\deadlock_metal_rivets_dif
0x00003C25,levels\multi\deadlock\bitmaps\deadlock_metal_rivets_bump
0x00003C26,levels\multi\s3d_avalanche\bitmaps\av_building_block_12
0x00003C27,levels\multi\s3d_avalanche\bitmaps\av_building_block_12_zbump
0x00003C28,levels\multi\s3d_turf\bitmaps\turf_rooms_01_sf
0x00003C29,levels\multi\s3d_turf\bitmaps\turf_rooms_01
0x00003C2A,levels\multi\s3d_turf\bitmaps\turf_farplane_04_sf
0x00003C2B,levels\multi\s3d_turf\bitmaps\turf_column_01
0x00003C2C,levels\multi\s3d_turf\bitmaps\turf_column_01_zbump
0x00003C2D,levels\multi\s3d_turf\bitmaps\turf_building_block_02
0x00003C2E,levels\multi\s3d_turf\bitmaps\turf_building_block_02_zbump
0x00003C2F,levels\multi\s3d_avalanche\bitmaps\av_building_block_13
0x00003C30,levels\multi\s3d_avalanche\bitmaps\av_building_block_13_zbump
0x00003C31,levels\multi\s3d_avalanche\bitmaps\av_building_block_13_sf
0x00003C32,levels\multi\s3d_avalanche\bitmaps\av_building_block_13_spec
0x00003C33,shaders\shader_templates\_0_1_1_2_1_2_1_0_0_0_0_0
0x00003C34,shaders\shader_templates\_0_1_1_2_1_2_1_0_0_0_0
0x00003C35,shaders\shader_templates\_0_1_1_2_1_2_1_0_0_0_0
0x00003C36,levels\multi\deadlock\bitmaps\deadlock_concrete_wall_a_dif
0x00003C37,levels\solo\020_base\bitmaps\concrete2_detail_bump
0x00003C38,levels\solo\020_base\bitmaps\hb_concrete_wall_03_diffuse
0x00003C39,levels\multi\s3d_avalanche\bitmaps\base_marks_02
0x00003C3A,levels\ui\mainmenu\bitmaps\lig_rays_down_long
0x00003C3B,sound\levels\multi\s3d_diamondback\amb_desert_wind\amb_desert_wind\loop
0x00003C3C,sound\levels\multi\s3d_diamondback\amb_desert_wind\details\amb_wind_desert_sand
0x00003C3D,sound\levels\multi\s3d_diamondback\amb_gen_roomtone\amb_gen_roomtone\loop
0x00003C3E,sound\levels\multi\s3d_diamondback\amb_cave_wind\amb_cave_wind\loop
0x00003C3F,sound\levels\multi\s3d_diamondback\amb_cave_wind_and_drips\amb_cave_wind_and_drips\loop
0x00003C40,sound\levels\multi\s3d_diamondback\amb_cave_wind_and_drips\details\amb_cave_water_drips
0x00003C41,levels\shared\decorators\outskirts_thick_grass\outskirts_thick_grass
0x00003C42,levels\multi\s3d_avalanche\decorators\bitmaps\decorator_burntgrass
0x00003C43,levels\shared\decorators\bitmaps\decorator_burntgrass
0x00003C44,levels\shared\decorators\foliage\flower_yellow\flower_yellow
0x00003C45,levels\multi\s3d_avalanche\decorators\av_flower_red\bitmaps\av_flower_red
0x00003C46,levels\shared\decorators\grass_clumps\grass_clumps
0x00003C47,levels\shared\decorators\bitmaps\grass_bunch
0x00003C48,levels\shared\decorators\halo_rocks\halo_rocks
0x00003C49,levels\multi\s3d_avalanche\decorators\bitmaps\decorator_halo_rock
0x00003C4A,levels\shared\decorators\bitmaps\decorator_rocks_brown
0x00003C4B,levels\shared\decorators\bitmaps\decorator_rocks_out
0x00003C4C,levels\shared\decorators\foliage\tree_boundary\tree_boundary
0x00003C4D,levels\multi\s3d_avalanche\decorators\bitmaps\tree_boundary
0x00003C4E,levels\multi\s3d_avalanche\sky\sky
0x00003C4F,levels\multi\s3d_avalanche\sky\sky
0x00003C50,levels\multi\s3d_avalanche\shaders\ava_sky_01_holo
0x00003C51,levels\multi\s3d_avalanche\shaders\sky_element_01
0x00003C52,levels\multi\s3d_avalanche\shaders\sky_element_2
0x00003C53,levels\multi\s3d_avalanche\shaders\sky_element_03_holo
0x00003C54,levels\multi\s3d_avalanche\shaders\planet_01
0x00003C55,levels\multi\s3d_avalanche\bitmaps\ava_sky_03
0x00003C56,levels\multi\s3d_avalanche\bitmaps\sky_base_mask_01
0x00003C57,levels\multi\s3d_avalanche\bitmaps\sky_illum_mask_01
0x00003C58,levels\multi\s3d_avalanche\bitmaps\sky_element_02
0x00003C59,shaders\shader_templates\_0_0_0_0_0_0_7_1_0_0_0_0
0x00003C5A,shaders\shader_templates\_0_0_0_0_0_0_7_1_0_0_0
0x00003C5B,shaders\shader_templates\_0_0_0_0_0_0_7_1_0_0_0
0x00003C5C,levels\multi\s3d_avalanche\bitmaps\sky_element_hotizont_tile
0x00003C5D,levels\multi\s3d_avalanche\bitmaps\planet_01
0x00003C5E,objects\levels\multi\snowbound\icicle_10_inch\icicle_10_inch
0x00003C5F,objects\levels\multi\snowbound\icicle_10_inch\icicle_10_inch
0x00003C60,objects\levels\multi\snowbound\icicle_10_inch\icicle_10_inch
0x00003C61,objects\levels\multi\snowbound\icicle_10_inch\icicle_10_inch
0x00003C62,fx\scenery_fx\ice\icicle_break_small\icicle_break_small
0x00003C63,sound\materials\havok\crystal_nodes\crystal_node_break
0x00003C64,objects\levels\multi\snowbound\shaders\icicles
0x00003C65,levels\multi\snowbound\bitmaps\icicles
0x00003C66,levels\multi\snowbound\bitmaps\icicles_detail
0x00003C67,levels\multi\snowbound\bitmaps\icicles_bump
0x00003C68,levels\multi\snowbound\bitmaps\icicles_parallax
0x00003C69,shaders\shader_templates\_0_1_0_0_7_2_1_3_2_0_0_0
0x00003C6A,shaders\shader_templates\_0_1_0_0_7_2_1_3_2_0_0
0x00003C6B,shaders\shader_templates\_0_1_0_0_7_2_1_3_2_0_0
0x00003C6C,objects\levels\multi\snowbound\icicle_18_inch\icicle_18_inch
0x00003C6D,objects\levels\multi\snowbound\icicle_18_inch\icicle_18_inch
0x00003C6E,objects\levels\multi\snowbound\icicle_18_inch\icicle_18_inch
0x00003C6F,objects\levels\multi\snowbound\icicle_18_inch\icicle_18_inch
0x00003C70,fx\scenery_fx\ice\icicle_spawn\icicle_spawn
0x00003C71,objects\levels\multi\snowbound\icicle_18_inch\fx\spawn_icicle
0x00003C72,sound\materials\havok\crystal_nodes\crystal_node_expl_ice
0x00003C73,objects\levels\multi\snowbound\icicle_18_inch\garbage\icicle_18_inch_fallen\icicle_18_inch_fallen
